,home_team,away_team,result,goals_h,goals_a,round,ball_poss_h,ball_poss_a,goal_attempts_h,goal_attempts_a,shots_on_h,shots_on_a,shots_off_h,shots_off_a,shots_blocked_h,shots_blocked_a,free_kicks_h,free_kicks_a,corner_kicks_h,corner_kicks_a,offsides_h,offsides_a,thorw-in_h,thorw-in_a,goalkeeper_saves_h,goalkeeper_saves_a,fouls_h,fouls_a,yellow_h,yellow_a,red_h,red_a,passes_h,passes_a,passes_completed_h,passes_completed_a,tackles_h,tackles_a,attacks_h,attacks_a,attacks_dang_h,attacks_dang_a,odds_avg_h,odds_avg_a,odds_avg_d,date
38,Jagiellonia Białystok,Lech Poznań,D,3,3,31,41,59,11,13,6,7,5,6,,,,,5,5,1,0,,,4,3,15,12,,,4.0,6.0,,,,,,,127,92,91,55,2.165,3.455,3.375,2019-04-20
37,Legia Warszawa,Cracovia,H,1,0,31,60,40,17,9,6,2,11,7,,,,,7,2,1,0,,,2,5,11,17,,,4.0,2.0,,,,,,,126,104,85,52,1.82,4.545,3.585,2019-04-20
36,Miedź Legnica,Zagłębie Sosnowiec,D,2,2,31,51,49,16,14,7,7,9,7,,,,,3,8,2,2,,,5,5,15,9,,,,,,,,,,,106,110,64,95,2.165,3.335,3.475,2019-04-22
35,Korona Kielce,Śląsk Wrocław,H,2,0,31,62,38,19,9,9,4,10,5,,,,,4,4,2,2,,,4,7,18,20,,,3.0,4.0,,,,,,,77,74,58,59,2.755,2.64,3.25,2019-04-22
34,Górnik Zabrze,Arka Gdynia,H,1,0,31,45,55,14,8,5,2,9,6,,,,,7,1,1,0,,,2,4,18,10,,,2.0,1.0,,,,,,,108,100,75,57,2.2,3.42,3.325,2019-04-22
264,Wisła Kraków,Wisła Płock,A,2,3,31,46,54,6,23,2,8,4,15,,,,,2,9,1,2,,,5,0,12,15,1.0,0.0,1.0,3.0,,,,,,,96,112,31,89,2.79,2.575,3.3,2019-04-22
33,Cracovia,Jagiellonia Białystok,A,0,1,32,63,37,10,3,2,2,8,1,,,,,0,3,2,3,,,1,2,15,22,,,1.0,1.0,,,,,,,111,90,76,63,2.125,3.575,3.35,2019-04-23
263,Piast Gliwice,Zagłębie Lubin,H,1,0,32,32,68,4,11,1,4,3,7,,,,,2,8,1,2,,,4,0,14,15,1.0,0.0,1.0,1.0,,,,,,,81,135,41,100,2.1100000000000003,3.52,3.435,2019-04-23
31,Lech Poznań,Legia Warszawa,H,1,0,32,50,50,15,15,6,5,9,10,,,,,8,13,1,0,,,5,5,10,11,,,2.0,3.0,,,,,,,83,84,69,78,3.2350000000000003,2.3,3.275,2019-04-24
32,Pogoń Szczecin,Lechia Gdańsk,A,3,4,32,64,36,15,14,6,8,9,6,,,,,10,4,2,0,,,4,3,11,13,,,3.0,2.0,,,,,,,97,74,81,52,2.6500000000000004,2.775,3.2,2019-04-24
30,Arka Gdynia,Miedź Legnica,H,2,0,32,31,69,8,11,6,5,2,6,,,,,2,3,1,1,,,5,4,26,9,,,3.0,1.0,,,,,,,75,94,57,64,2.31,3.245,3.25,2019-04-25
28,Śląsk Wrocław,Górnik Zabrze,A,1,2,32,49,51,6,14,3,10,3,4,,,,,9,6,1,4,,,8,2,13,17,,,4.0,4.0,,,,,,,116,123,99,87,2.16,3.465,3.4,2019-04-25
262,Wisła Płock,Korona Kielce,H,2,1,32,40,60,5,9,3,3,2,6,,,,,1,7,0,1,,,2,1,30,21,,,3.0,5.0,,,,,,,75,105,37,72,2.085,3.62,3.425,2019-04-25
29,Zagłębie Sosnowiec,Wisła Kraków,H,2,1,32,55,45,21,9,10,6,11,3,,,,,11,1,1,4,,,5,8,11,13,,,1.0,2.0,,,,,,,109,76,103,56,1.925,3.58,4.05,2019-04-25
27,Piast Gliwice,Cracovia,H,3,1,33,40,60,10,9,5,6,5,3,,,,,9,4,0,1,,,5,2,14,15,,,2.0,5.0,,,,,,,99,74,79,59,2.185,3.545,3.225,2019-04-26
261,Zagłębie Lubin,Jagiellonia Białystok,H,2,0,33,53,47,10,6,3,1,7,5,,,,,3,0,3,0,,,1,1,12,11,,,0.0,1.0,,,,,,,156,138,87,61,2.3,3.145,3.4000000000000004,2019-04-26
25,Lechia Gdańsk,Legia Warszawa,A,1,3,33,45,55,5,13,1,8,4,5,,,,,2,9,3,2,,,5,0,18,10,1.0,0.0,4.0,2.0,,,,,,,62,77,52,85,2.83,2.625,3.2,2019-04-27
26,Pogoń Szczecin,Lech Poznań,D,1,1,33,48,52,10,11,2,3,8,8,,,,,3,4,4,1,,,2,1,15,8,,,0.0,3.0,,,,,,,133,107,57,52,2.3,3.165,3.35,2019-04-27
260,Miedź Legnica,Wisła Płock,H,3,2,33,45,55,9,18,3,6,6,12,,,,,1,4,3,4,,,4,0,23,17,1.0,1.0,5.0,5.0,,,,,,,100,116,48,88,2.55,2.805,3.325,2019-04-28
23,Wisła Kraków,Śląsk Wrocław,D,1,1,33,55,45,5,15,3,6,2,9,,,,,5,3,2,1,,,5,2,13,17,,,0.0,4.0,,,,,,,104,89,59,75,2.895,2.3,3.75,2019-04-28
24,Korona Kielce,Arka Gdynia,A,0,2,33,60,40,8,4,2,2,6,2,,,,,2,3,0,0,,,0,2,19,17,,,0.0,5.0,,,,,,,104,70,65,52,2.325,3.215,3.275,2019-04-28
22,Górnik Zabrze,Zagłębie Sosnowiec,H,4,0,33,55,45,17,2,10,0,7,2,,,,,8,3,2,1,,,0,6,14,15,0.0,1.0,1.0,4.0,,,,,,,98,74,89,46,2.035,3.745,3.45,2019-04-29
259,Wisła Płock,Arka Gdynia,D,1,1,34,47,53,10,10,2,6,8,4,,,,,5,6,3,1,,,5,1,19,18,,,3.0,4.0,229.0,369.0,,,,,105,133,63,74,2.225,3.365,3.31,2019-05-03
21,Górnik Zabrze,Wisła Kraków,A,1,2,34,47,53,15,11,7,5,8,6,,,,,6,5,4,0,,,3,6,13,14,,,1.0,3.0,405.0,395.0,,,,,122,80,94,49,1.61,5.42,4.1,2019-05-03
258,Lech Poznań,Zagłębie Lubin,D,1,1,34,50,50,12,21,1,8,11,13,,,,,9,8,2,1,,,7,0,8,8,,,1.0,2.0,377.0,461.0,,,,,101,109,68,94,2.6950000000000003,2.665,3.3,2019-05-04
20,Korona Kielce,Miedź Legnica,D,0,0,34,54,46,18,14,5,3,13,11,,,,,3,6,0,1,,,3,5,18,9,,,2.0,0.0,481.0,284.0,,,,,137,83,81,56,2.575,2.755,3.325,2019-05-04
19,Legia Warszawa,Piast Gliwice,A,0,1,34,56,44,14,10,6,4,8,6,,,,,7,3,6,0,,,3,6,15,14,,,3.0,1.0,479.0,309.0,,,,,118,99,99,46,1.81,4.605,3.575,2019-05-04
256,Cracovia,Lechia Gdańsk,H,2,0,34,54,46,15,8,6,0,9,8,,,,,7,6,1,0,,,0,4,14,13,,,2.0,1.0,396.0,342.0,,,,,87,92,85,65,2.625,2.77,3.25,2019-05-05
257,Zagłębie Sosnowiec,Śląsk Wrocław,A,2,4,34,57,43,11,14,5,10,6,4,,,,,6,6,2,4,,,6,3,19,20,,,3.0,2.0,296.0,237.0,,,,,91,82,77,83,3.19,2.225,3.5250000000000004,2019-05-05
18,Jagiellonia Białystok,Pogoń Szczecin,H,4,2,34,36,64,16,13,7,5,9,8,,,,,2,4,2,2,,,3,3,13,17,,,0.0,1.0,295.0,563.0,,,,,97,141,44,81,2.35,3.12,3.3,2019-05-06
255,Arka Gdynia,Zagłębie Sosnowiec,H,2,0,35,49,51,35,4,15,1,20,3,,,,,5,0,2,2,,,1,13,18,12,0.0,1.0,1.0,1.0,520.0,247.0,,,,,81,54,75,29,1.5,6.66,4.35,2019-05-10
17,Wisła Kraków,Korona Kielce,H,1,0,35,57,43,6,23,2,5,4,18,,,,,2,5,1,3,,,5,1,18,21,,,2.0,6.0,357.0,309.0,,,,,79,96,51,89,2.6,2.66,3.5,2019-05-10
254,Cracovia,Lech Poznań,H,1,0,35,34,66,10,7,6,0,4,7,,,,,5,3,0,2,,,0,5,15,15,,,2.0,0.0,375.0,423.0,,,,,89,113,67,77,1.9,4.185,3.55,2019-05-11
15,Miedź Legnica,Górnik Zabrze,A,0,1,35,52,48,11,14,4,7,7,7,,,,,6,3,1,2,,,6,4,12,9,1.0,1.0,1.0,4.0,512.0,345.0,,,,,103,93,64,68,2.685,2.71,3.275,2019-05-11
16,Śląsk Wrocław,Wisła Płock,H,2,1,35,54,46,16,18,5,5,11,13,,,,,7,7,4,1,,,4,3,17,18,,,0.0,2.0,245.0,244.0,,,,,111,112,85,72,2.01,3.77,3.5,2019-05-11
12,Lechia Gdańsk,Zagłębie Lubin,D,1,1,35,41,59,18,9,3,6,15,3,,,,,6,4,2,1,,,5,2,16,18,,,1.0,5.0,386.0,385.0,,,,,81,78,77,48,2.2,3.42,3.3,2019-05-12
13,Legia Warszawa,Pogoń Szczecin,D,1,1,35,55,45,16,11,5,6,11,5,,,,,7,4,2,1,,,5,4,13,16,,,0.0,3.0,383.0,342.0,,,,,98,106,81,66,1.43,8.355,4.4,2019-05-12
14,Piast Gliwice,Jagiellonia Białystok,H,2,1,35,55,45,11,9,7,6,4,3,,,,,2,4,2,1,,,5,5,17,13,,,2.0,1.0,437.0,426.0,,,,,133,99,72,63,1.8,4.63,3.6,2019-05-12
253,Arka Gdynia,Wisła Kraków,H,3,1,36,53,47,29,8,10,3,19,5,,,,,7,1,0,1,,,2,7,20,12,,,1.0,3.0,400.0,337.0,,,,,79,60,93,28,1.61,4.975,4.4,2019-05-13
11,Zagłębie Sosnowiec,Korona Kielce,A,2,4,36,40,60,10,22,3,11,7,11,,,,,5,3,1,2,,,7,1,19,18,,,2.0,2.0,307.0,494.0,,,,,92,112,71,75,3.75,1.96,3.75,2019-05-14
10,Miedź Legnica,Śląsk Wrocław,A,0,2,36,59,41,14,12,2,3,12,9,,,,,3,9,0,4,,,1,2,17,11,,,2.0,2.0,473.0,257.0,,,,,127,107,80,83,2.885,2.575,3.225,2019-05-14
9,Górnik Zabrze,Wisła Płock,A,0,1,36,56,44,17,12,5,4,12,8,,,,,6,1,6,1,,,3,5,18,12,,,2.0,2.0,413.0,344.0,,,,,116,80,86,48,2.74,2.55,3.425,2019-05-14
7,Lech Poznań,Lechia Gdańsk,H,2,1,36,54,46,11,7,3,3,8,4,,,,,2,6,2,2,,,2,1,15,19,,,2.0,3.0,404.0,345.0,,,,,104,92,62,63,2.97,2.475,3.225,2019-05-15
252,Zagłębie Lubin,Cracovia,A,1,2,36,53,47,7,12,2,5,5,7,,,,,6,8,4,2,,,3,2,15,14,,,2.0,3.0,417.0,393.0,,,,,116,109,87,83,2.435,2.99,3.275,2019-05-15
8,Pogoń Szczecin,Piast Gliwice,D,0,0,36,53,47,12,10,3,3,9,7,,,,,8,5,0,1,,,3,3,13,8,,,,,452.0,386.0,,,,,135,139,90,79,3.92,1.93,3.785,2019-05-15
6,Jagiellonia Białystok,Legia Warszawa,H,1,0,36,39,61,10,17,2,7,8,10,,,,,6,12,1,4,,,7,1,22,15,,,2.0,3.0,307.0,408.0,,,,,72,108,43,93,3.3,2.125,3.625,2019-05-15
251,Wisła Płock,Zagłębie Sosnowiec,D,0,0,37,54,46,15,7,4,4,11,3,,,,,4,6,3,4,,,4,4,21,23,,,2.0,5.0,306.0,276.0,,,,,90,91,80,64,1.4049999999999998,7.115,5.125,2019-05-18
5,Wisła Kraków,Miedź Legnica,A,4,5,37,58,42,14,25,6,11,8,14,,,,,3,8,3,3,,,6,2,13,15,,,4.0,2.0,384.0,297.0,,,,,60,66,60,64,2.55,2.73,3.475,2019-05-18
4,Śląsk Wrocław,Arka Gdynia,H,4,0,37,46,54,14,9,8,3,6,6,,,,,6,3,1,2,,,3,4,15,12,0.0,1.0,1.0,4.0,413.0,416.0,,,,,119,122,85,47,2.52,2.7066666666666666,3.483333333333333,2019-05-18
3,Korona Kielce,Górnik Zabrze,A,0,3,37,54,46,12,13,3,9,9,4,,,,,3,2,1,5,,,6,3,15,17,,,1.0,1.0,326.0,281.0,,,,,95,87,75,57,2.3,3.03,3.5,2019-05-18
1,Lechia Gdańsk,Jagiellonia Białystok,H,2,0,37,42,58,16,15,8,3,8,12,,,,,5,2,3,1,,,3,6,21,17,,,2.0,3.0,306.0,450.0,,,,,87,83,80,65,2.975,2.45,3.325,2019-05-19
250,Piast Gliwice,Lech Poznań,H,1,0,37,39,61,9,13,4,5,5,8,,,,,3,15,2,2,,,5,3,13,4,,,,,295.0,501.0,,,,,96,103,62,93,1.355,8.325,5.225,2019-05-19
2,Legia Warszawa,Zagłębie Lubin,D,2,2,37,52,48,18,6,5,2,13,4,,,,,7,2,2,2,,,0,3,18,19,,,2.0,1.0,363.0,401.0,,,,,89,80,81,52,1.43,7.07,4.825,2019-05-19
0,Cracovia,Pogoń Szczecin,A,0,3,37,53,47,9,10,4,7,5,3,,,,,7,7,1,4,,,4,4,13,17,,,2.0,3.0,369.0,246.0,,,,,85,71,78,46,1.565,6.055,4.125,2019-05-19
