,home_team,away_team,result,goals_h,goals_a,round,ball_poss_h,ball_poss_a,goal_attempts_h,goal_attempts_a,shots_on_h,shots_on_a,shots_off_h,shots_off_a,shots_blocked_h,shots_blocked_a,free_kicks_h,free_kicks_a,corner_kicks_h,corner_kicks_a,offsides_h,offsides_a,thorw-in_h,thorw-in_a,goalkeeper_saves_h,goalkeeper_saves_a,fouls_h,fouls_a,yellow_h,yellow_a,red_h,red_a,passes_h,passes_a,passes_completed_h,passes_completed_a,tackles_h,tackles_a,attacks_h,attacks_a,attacks_dang_h,attacks_dang_a,odds_avg_h,odds_avg_a,odds_avg_d,date
59,Wisła Płock,Cracovia,H,4,1,27,46,54,9.0,14.0,5,7,4,7,,,,,4,3,5.0,1.0,,,6.0,1.0,17.0,15.0,,,0.0,1.0,,,,,,,,,,,2.18,3.25,3.1,2017-04-01
56,Lechia Gdańsk,Zagłębie Lubin,H,1,0,27,56,44,14.0,8.0,4,4,10,4,,,,,9,6,2.0,5.0,,,4.0,3.0,11.0,11.0,,,1.0,2.0,,,,,,,,,,,1.9,4.2,3.25,2017-04-02
57,Jagiellonia Białystok,Bruk-Bet T.,H,1,0,27,51,49,13.0,10.0,4,4,9,6,,,,,4,2,0.0,0.0,,,4.0,3.0,11.0,16.0,,,5.0,2.0,,,,,,,,,,,1.65,5.4,3.55,2017-04-02
55,Ruch Chorzów,Piast Gliwice,D,0,0,27,56,44,10.0,11.0,0,1,10,10,,,13.0,12.0,5,4,,,29.0,20.0,1.0,0.0,,,,,0.0,2.0,,,,,,,,,,,2.2,3.25,3.1,2017-04-03
267,Cracovia,Śląsk Wrocław,H,1,0,28,48,52,31.0,11.0,9,3,13,4,9.0,4.0,,,5,4,0.0,1.0,,,3.0,8.0,14.0,15.0,,,2.0,4.0,,,,,,,,,,,2.25,3.25,3.1,2017-04-07
54,Zagłębie Lubin,Jagiellonia Białystok,A,3,4,28,54,46,15.0,20.0,7,6,8,14,,,,,2,5,4.0,1.0,,,2.0,4.0,11.0,24.0,,,3.0,1.0,,,,,,,,,,,2.7,2.67,3.05,2017-04-07
51,Bruk-Bet T.,Wisła Kraków,A,2,3,28,46,54,8.0,12.0,4,4,4,8,,,,,4,3,1.0,1.0,,,1.0,2.0,23.0,10.0,,,1.0,3.0,,,,,,,,,,,2.7,2.55,3.1,2017-04-08
52,Pogoń Szczecin,Arka Gdynia,H,5,1,28,54,46,17.0,10.0,8,3,9,7,,,,,5,4,1.0,2.0,,,2.0,3.0,21.0,20.0,,,2.0,2.0,,,,,,,,,,,1.95,3.8,3.2,2017-04-08
53,Górnik Łęczna,Wisła Płock,A,2,3,28,47,53,7.0,9.0,3,4,4,5,,,,,2,6,0.0,0.0,,,1.0,1.0,20.0,21.0,,,1.0,3.0,,,,,,,,,,,2.65,2.65,3.1,2017-04-08
49,Lech Poznań,Legia Warszawa,A,1,2,28,50,50,12.0,10.0,3,4,9,6,,,,,7,6,3.0,3.0,,,2.0,2.0,15.0,16.0,,,1.0,4.0,,,,,,,,,,,2.7,2.7,3.05,2017-04-09
50,Piast Gliwice,Lechia Gdańsk,D,1,1,28,42,58,9.0,19.0,2,6,7,13,,,,,2,8,6.0,1.0,,,5.0,1.0,18.0,17.0,,,2.0,2.0,,,,,,,,,,,3.35,2.15,3.1,2017-04-09
48,Korona Kielce,Ruch Chorzów,H,1,0,28,58,42,24.0,8.0,8,1,16,7,,,,,13,2,3.0,4.0,,,1.0,7.0,17.0,10.0,,,2.0,2.0,,,,,,,,,,,2.2,3.25,3.1,2017-04-10
45,Wisła Płock,Lech Poznań,A,0,3,29,47,53,10.0,15.0,3,6,7,9,,,,,3,5,0.0,1.0,,,3.0,3.0,17.0,16.0,,,1.0,0.0,,,,,,,,,,,3.4,2.05,3.15,2017-04-15
47,Ruch Chorzów,Pogoń Szczecin,A,1,2,29,56,44,12.0,13.0,7,7,5,6,,,,,4,4,1.0,4.0,,,5.0,6.0,17.0,13.0,,,2.0,2.0,,,,,,,,,,,2.65,2.6,3.1,2017-04-15
46,Jagiellonia Białystok,Cracovia,D,0,0,29,50,50,13.0,8.0,4,3,9,5,,,,,5,3,1.0,2.0,,,3.0,4.0,11.0,12.0,,,3.0,2.0,,,,,,,,,,,1.75,4.5,3.4,2017-04-15
266,Śląsk Wrocław,Górnik Łęczna,D,2,2,29,46,54,18.0,13.0,8,6,10,7,,,,,4,1,0.0,2.0,,,4.0,6.0,20.0,14.0,,,2.0,2.0,,,,,,,,,,,1.82,4.4,3.3,2017-04-15
44,Legia Warszawa,Korona Kielce,D,0,0,29,56,44,13.0,16.0,1,5,12,11,,,,,12,6,0.0,5.0,,,5.0,1.0,9.0,14.0,,,2.0,4.0,,,,,,,,,,,1.28,11.0,4.8,2017-04-17
41,Lechia Gdańsk,Arka Gdynia,H,2,1,29,65,35,16.0,8.0,7,2,9,6,,,,,6,5,2.0,1.0,,,1.0,5.0,17.0,25.0,,,2.0,2.0,,,,,,,,,,,1.52,6.0,3.8,2017-04-17
42,Wisła Kraków,Zagłębie Lubin,H,1,0,29,51,49,19.0,12.0,4,2,15,10,,,,,6,6,1.0,4.0,,,2.0,3.0,10.0,8.0,,,3.0,1.0,,,,,,,,,,,2.0,3.7,3.15,2017-04-17
43,Bruk-Bet T.,Piast Gliwice,H,1,0,29,42,58,11.0,9.0,5,3,6,6,,,,,6,4,1.0,0.0,,,3.0,4.0,19.0,20.0,,,2.0,1.0,,,,,,,,,,,2.17,3.35,3.1,2017-04-17
38,Lech Poznań,Ruch Chorzów,H,3,0,30,60,40,14.0,10.0,6,2,8,8,,,,,3,5,2.0,0.0,,,2.0,3.0,6.0,2.0,,,,,,,,,,,,,,,1.32,10.0,4.8,2017-04-22
37,Korona Kielce,Bruk-Bet T.,A,0,1,30,53,47,15.0,12.0,4,3,11,9,,,,,4,3,3.0,4.0,,,2.0,4.0,16.0,11.0,,,3.0,3.0,,,,,,,,,,,2.07,3.75,3.35,2017-04-22
265,Zagłębie Lubin,Śląsk Wrocław,D,1,1,30,56,44,19.0,13.0,7,3,12,10,,,,,2,4,0.0,0.0,,,2.0,6.0,11.0,15.0,,,1.0,4.0,,,,,,,,,,,1.92,4.15,3.2,2017-04-22
34,Arka Gdynia,Wisła Płock,D,1,1,30,50,50,8.0,10.0,2,6,6,4,,,,,6,8,0.0,0.0,,,5.0,1.0,23.0,19.0,,,1.0,1.0,,,,,,,,,,,2.5,2.75,3.1,2017-04-22
36,Górnik Łęczna,Wisła Kraków,H,3,1,30,47,53,14.0,4.0,6,3,8,1,,,,,3,5,0.0,1.0,,,2.0,3.0,13.0,12.0,,,0.0,1.0,,,,,,,,,,,3.3,2.2,3.15,2017-04-22
35,Cracovia,Legia Warszawa,A,1,2,30,49,51,18.0,11.0,5,4,13,7,,,,,7,5,1.0,5.0,,,2.0,4.0,13.0,12.0,,,2.0,1.0,,,,,,,,,,,3.85,1.9,3.25,2017-04-22
39,Piast Gliwice,Jagiellonia Białystok,A,0,1,30,62,38,16.0,9.0,5,3,11,6,,,,,7,4,2.0,1.0,,,2.0,5.0,12.0,9.0,,,1.0,1.0,,,,,,,,,,,3.2,2.2,3.15,2017-04-22
40,Pogoń Szczecin,Lechia Gdańsk,H,3,1,30,43,57,14.0,8.0,8,2,6,6,,,,,7,6,4.0,4.0,,,1.0,5.0,18.0,17.0,,,3.0,3.0,,,,,,,,,,,2.7,2.7,3.05,2017-04-22
264,Arka Gdynia,Piast Gliwice,D,1,1,31,38,62,10.0,16.0,5,4,5,12,,,,,3,5,2.0,1.0,,,3.0,4.0,20.0,21.0,0.0,1.0,4.0,5.0,,,,,,,,,,,2.15,3.35,3.2,2017-04-28
263,Lech Poznań,Korona Kielce,H,3,2,31,47,53,5.0,19.0,3,7,2,12,,,,,3,7,2.0,1.0,,,5.0,0.0,13.0,16.0,,,2.0,4.0,,,,,,,,,,,1.33,10.0,4.7,2017-04-28
33,Śląsk Wrocław,Górnik Łęczna,A,0,2,31,58,42,20.0,14.0,3,6,17,8,,,,,8,3,2.0,0.0,,,4.0,3.0,14.0,16.0,,,0.0,2.0,,,,,,,,,,,1.93,3.9,3.4,2017-04-29
262,Wisła Płock,Ruch Chorzów,D,1,1,31,50,50,16.0,11.0,4,2,12,9,,,,,4,3,2.0,0.0,,,1.0,3.0,9.0,13.0,,,1.0,2.0,,,,,,,,,,,1.63,5.4,3.6,2017-04-29
261,Lechia Gdańsk,Bruk-Bet T.,H,2,0,31,56,44,13.0,6.0,5,4,8,2,,,,,4,3,1.0,3.0,0.0,0.0,4.0,3.0,11.0,10.0,,,2.0,2.0,,,,,,,,,,,1.61,5.75,3.75,2017-04-29
31,Legia Warszawa,Wisła Kraków,D,1,1,31,60,40,22.0,11.0,5,4,17,7,,,,,9,4,1.0,2.0,,,3.0,4.0,18.0,10.0,,,1.0,0.0,,,,,,,,,,,1.5,6.3,4.1,2017-04-30
32,Jagiellonia Białystok,Pogoń Szczecin,H,1,0,31,42,58,14.0,14.0,5,1,9,13,,,,,9,6,1.0,2.0,,,1.0,4.0,15.0,11.0,,,3.0,6.0,,,,,,,,,,,1.85,4.25,3.3,2017-04-30
260,Zagłębie Lubin,Cracovia,D,2,2,31,58,42,16.0,10.0,3,2,13,8,,,,,8,0,2.0,1.0,,,0.0,1.0,17.0,14.0,,,0.0,1.0,,,,,,,,,,,2.2,3.35,3.2,2017-05-01
258,Korona Kielce,Jagiellonia Białystok,D,1,1,32,56,44,14.0,9.0,4,3,10,6,,,,,10,5,2.0,1.0,,,2.0,3.0,11.0,19.0,,,1.0,2.0,,,,,,,,,,,3.35,2.18,3.15,2017-05-05
259,Ruch Chorzów,Zagłębie Lubin,D,1,1,32,44,56,19.0,12.0,10,3,9,9,,,,,5,8,0.0,5.0,,,2.0,9.0,16.0,18.0,,,1.0,2.0,,,,,,,,,,,2.77,2.57,3.1,2017-05-05
256,Wisła Kraków,Lechia Gdańsk,A,0,1,32,43,57,6.0,12.0,3,5,3,7,,,,,4,3,2.0,3.0,,,4.0,3.0,19.0,10.0,1.0,0.0,5.0,3.0,,,,,,,,,,,2.45,2.9,3.1,2017-05-06
257,Piast Gliwice,Śląsk Wrocław,H,2,0,32,53,47,20.0,16.0,8,4,12,12,,,,,3,7,2.0,0.0,,,4.0,6.0,14.0,19.0,,,0.0,3.0,,,,,,,,,,,2.5,2.9,3.1,2017-05-06
30,Górnik Łęczna,Wisła Płock,A,2,3,32,61,39,22.0,8.0,8,5,14,3,,,,,12,2,3.0,1.0,,,2.0,6.0,16.0,16.0,,,4.0,2.0,,,,,,,,,,,2.5,2.85,3.1,2017-05-06
28,Pogoń Szczecin,Legia Warszawa,A,0,2,32,52,48,12.0,15.0,3,4,9,11,,,,,2,5,1.0,5.0,,,2.0,3.0,13.0,11.0,1.0,0.0,0.0,2.0,,,,,,,,,,,4.05,1.85,3.35,2017-05-07
29,Bruk-Bet T.,Lech Poznań,A,0,3,32,50,50,8.0,12.0,0,6,8,6,,,,,4,12,2.0,1.0,,,3.0,0.0,12.0,9.0,,,1.0,0.0,,,,,,,,,,,4.6,1.77,3.5,2017-05-07
255,Cracovia,Arka Gdynia,H,2,0,32,57,43,16.0,8.0,7,3,9,5,,,,,5,5,1.0,2.0,,,3.0,5.0,15.0,20.0,,,1.0,2.0,,,,,,,,,,,1.87,4.15,3.4,2017-05-08
27,Arka Gdynia,Górnik Łęczna,H,1,0,33,55,45,13.0,5.0,5,0,8,5,,,,,2,2,0.0,0.0,,,0.0,4.0,21.0,14.0,,,0.0,3.0,,,,,,,,,,,2.32,3.2,3.15,2017-05-12
254,Zagłębie Lubin,Piast Gliwice,H,3,1,33,52,48,11.0,14.0,3,5,8,9,,,,,6,3,0.0,2.0,,,4.0,0.0,23.0,15.0,,,4.0,1.0,,,,,,,,,,,2.25,2.7,2.9,2017-05-12
26,Wisła Płock,Cracovia,D,1,1,33,47,53,15.0,15.0,3,6,12,9,,,,,8,2,4.0,0.0,,,5.0,2.0,12.0,15.0,,,1.0,2.0,,,,,,,,,,,2.42,3.05,3.15,2017-05-13
252,Śląsk Wrocław,Ruch Chorzów,H,6,0,33,61,39,25.0,8.0,11,3,14,5,,,,,4,3,0.0,0.0,,,3.0,5.0,15.0,5.0,,,1.0,1.0,,,,,,,,,,,2.15,3.4,3.3,2017-05-13
253,Jagiellonia Białystok,Wisła Kraków,H,2,0,33,41,59,12.0,5.0,3,0,9,5,,,,,5,3,2.0,3.0,,,0.0,1.0,14.0,16.0,,,1.0,1.0,,,,,,,,,,,1.85,4.1,3.45,2017-05-13
24,Legia Warszawa,Bruk-Bet T.,H,6,0,33,52,48,19.0,13.0,9,2,10,11,,,,,7,7,3.0,1.0,,,2.0,3.0,13.0,10.0,,,0.0,2.0,,,,,,,,,,,1.3,9.0,5.1,2017-05-14
25,Lech Poznań,Pogoń Szczecin,H,2,0,33,47,53,25.0,6.0,10,2,15,4,,,,,6,5,0.0,1.0,,,2.0,8.0,11.0,14.0,,,1.0,1.0,,,,,,,,,,,1.4,7.75,4.25,2017-05-14
251,Lechia Gdańsk,Korona Kielce,D,0,0,33,53,47,19.0,9.0,5,3,14,6,,,,,9,7,2.0,3.0,,,3.0,5.0,13.0,19.0,,,3.0,3.0,,,,,,,,,,,1.53,6.6,3.85,2017-05-14
23,Arka Gdynia,Wisła Płock,A,0,1,34,61,39,15.0,16.0,2,8,13,8,,,,,6,4,1.0,2.0,,,7.0,2.0,18.0,12.0,1.0,0.0,5.0,2.0,,,,,,,,,,,2.2,3.25,3.2,2017-05-16
21,Ruch Chorzów,Piast Gliwice,A,0,3,34,42,58,10.0,12.0,1,4,9,8,,,,,4,5,1.0,2.0,,,1.0,2.0,14.0,27.0,,,1.0,1.0,,,,,,,,,,,2.6,2.7,3.15,2017-05-16
22,Zagłębie Lubin,Śląsk Wrocław,H,2,0,34,45,55,22.0,7.0,8,2,14,5,,,,,7,5,5.0,0.0,,,2.0,6.0,15.0,16.0,0.0,1.0,4.0,0.0,,,,,,,,,,,2.35,3.1,3.15,2017-05-16
250,Górnik Łęczna,Cracovia,H,3,0,34,47,53,19.0,10.0,6,2,13,8,,,,,8,5,3.0,3.0,,,2.0,3.0,9.0,12.0,,,3.0,1.0,,,,,,,,,,,2.6,2.7,3.15,2017-05-16
249,Lechia Gdańsk,Jagiellonia Białystok,H,4,0,34,53,47,7.0,12.0,5,3,2,9,,,,,0,10,0.0,0.0,,,3.0,1.0,17.0,15.0,,,2.0,2.0,,,,,,,,,,,2.35,3.05,3.15,2017-05-17
20,Korona Kielce,Wisła Kraków,H,3,2,34,51,49,16.0,8.0,8,3,8,5,,,,,3,4,1.0,2.0,,,1.0,5.0,15.0,19.0,0.0,1.0,3.0,6.0,,,,,,,,,,,2.32,3.1,3.15,2017-05-17
19,Pogoń Szczecin,Bruk-Bet T.,D,1,1,34,60,40,24.0,20.0,6,6,18,14,,,,,9,4,3.0,1.0,,,5.0,5.0,12.0,19.0,,,2.0,2.0,,,,,,,,,,,1.85,4.15,3.4,2017-05-17
18,Legia Warszawa,Lech Poznań,H,2,0,34,49,51,11.0,8.0,7,1,4,7,,,,,4,4,3.0,0.0,,,1.0,5.0,15.0,13.0,,,3.0,2.0,,,,,,,,,,,2.12,3.5,3.15,2017-05-17
248,Śląsk Wrocław,Arka Gdynia,H,4,1,35,46,54,14.0,15.0,4,4,10,11,,,,,4,6,2.0,1.0,,,3.0,0.0,15.0,23.0,,,2.0,5.0,,,,,,,,,,,2.02,3.72,3.2,2017-05-19
17,Cracovia,Ruch Chorzów,H,2,0,35,49,51,20.0,14.0,5,4,15,10,,,,,5,9,2.0,2.0,,,4.0,3.0,17.0,16.0,,,2.0,0.0,,,,,,,,,,,1.6,5.3,3.85,2017-05-19
247,Wisła Kraków,Pogoń Szczecin,H,4,0,35,54,46,14.0,13.0,7,3,7,10,,,,,10,2,5.0,4.0,,,3.0,3.0,19.0,20.0,,,2.0,2.0,,,,,,,,,,,1.73,4.75,3.55,2017-05-20
16,Wisła Płock,Zagłębie Lubin,A,1,2,35,54,46,12.0,14.0,4,5,8,9,,,,,7,7,1.0,1.0,,,3.0,3.0,10.0,20.0,,,2.0,2.0,,,,,,,,,,,2.6,2.85,3.0,2017-05-20
15,Piast Gliwice,Górnik Łęczna,H,2,1,35,37,63,7.0,12.0,4,6,3,6,,,,,5,6,4.0,1.0,,,5.0,2.0,11.0,14.0,,,2.0,2.0,,,,,,,,,,,2.05,3.65,3.32,2017-05-20
14,Lech Poznań,Lechia Gdańsk,D,0,0,35,59,41,14.0,3.0,3,0,11,3,,,,,4,6,2.0,0.0,,,0.0,3.0,17.0,21.0,,,2.0,4.0,,,,,,,,,,,1.86,4.15,3.3,2017-05-21
13,Jagiellonia Białystok,Legia Warszawa,D,0,0,35,48,52,10.0,4.0,2,1,8,3,,,,,4,2,1.0,1.0,,,1.0,2.0,17.0,13.0,0.0,1.0,3.0,4.0,,,,,,,,,,,3.8,1.92,3.3,2017-05-21
12,Bruk-Bet T.,Korona Kielce,A,0,2,35,55,45,10.0,9.0,4,2,6,7,,,,,7,3,0.0,1.0,,,0.0,4.0,19.0,14.0,0.0,1.0,2.0,4.0,,,,,,,,,,,2.8,2.65,3.05,2017-05-22
246,Śląsk Wrocław,Cracovia,H,2,0,36,42,58,12.0,18.0,6,8,6,10,,,,,4,6,1.0,0.0,,,8.0,4.0,9.0,16.0,,,2.0,4.0,,,,,,,,,,,2.25,3.25,3.15,2017-05-27
9,Arka Gdynia,Ruch Chorzów,D,1,1,36,48,52,18.0,18.0,5,6,13,12,,,,,5,4,2.0,2.0,,,5.0,4.0,15.0,18.0,,,3.0,1.0,,,,,,,,,,,1.65,5.1,3.85,2017-05-27
11,Piast Gliwice,Wisła Płock,H,4,0,36,53,47,15.0,13.0,6,1,9,12,,,,,6,7,0.0,3.0,,,1.0,2.0,13.0,15.0,0.0,1.0,2.0,3.0,,,,,,,,,,,2.1,3.45,3.25,2017-05-27
10,Górnik Łęczna,Zagłębie Lubin,A,1,3,36,52,48,13.0,16.0,2,11,11,5,,,,,6,9,2.0,3.0,,,8.0,1.0,9.0,12.0,,,1.0,0.0,,,,,,,,,,,2.1,3.25,3.35,2017-05-27
6,Bruk-Bet T.,Jagiellonia Białystok,A,1,2,36,50,50,16.0,18.0,5,10,11,8,,,,,3,5,1.0,0.0,,,8.0,4.0,13.0,10.0,,,1.0,1.0,,,,,,,,,,,8.7,1.45,3.9,2017-05-28
7,Korona Kielce,Legia Warszawa,A,0,1,36,50,50,11.0,18.0,1,5,10,13,,,,,7,3,1.0,5.0,,,4.0,1.0,21.0,10.0,,,7.0,3.0,,,,,,,,,,,7.0,1.45,4.2,2017-05-28
8,Lech Poznań,Wisła Kraków,H,2,1,36,44,56,13.0,13.0,6,4,7,9,,,,,5,1,0.0,1.0,,,3.0,4.0,19.0,16.0,,,1.0,4.0,,,,,,,,,,,1.45,7.5,4.15,2017-05-28
245,Lechia Gdańsk,Pogoń Szczecin,H,4,0,36,54,46,9.0,15.0,6,6,3,9,,,,,4,4,1.0,0.0,,,6.0,2.0,11.0,18.0,,,4.0,2.0,,,,,,,,,,,1.28,9.9,5.35,2017-05-28
3,Cracovia,Piast Gliwice,A,0,1,37,47,53,14.0,10.0,1,4,13,6,,,,,9,3,1.0,8.0,,,3.0,1.0,8.0,11.0,,,2.0,0.0,,,,,,,,,,,2.3,3.0,3.2,2017-06-02
5,Wisła Płock,Śląsk Wrocław,A,0,3,37,38,62,8.0,17.0,0,8,8,9,,,,,5,4,1.0,0.0,,,5.0,0.0,13.0,12.0,,,3.0,1.0,,,,,,,,,,,2.6,2.7,3.15,2017-06-02
4,Ruch Chorzów,Górnik Łęczna,D,2,2,37,54,46,25.0,11.0,9,6,16,5,,,,,7,4,4.0,0.0,,,4.0,7.0,13.0,11.0,,,0.0,2.0,,,,,,,,,,,3.85,1.82,3.8,2017-06-02
244,Zagłębie Lubin,Arka Gdynia,A,1,3,37,67,33,10.0,14.0,1,5,9,9,,,,,5,1,1.0,1.0,,,2.0,0.0,20.0,24.0,,,0.0,4.0,,,,,,,,,,,3.3,1.85,4.1,2017-06-02
2,Pogoń Szczecin,Korona Kielce,H,3,0,37,52,48,26.0,15.0,10,6,16,9,,,,,6,0,4.0,2.0,,,6.0,7.0,16.0,14.0,,,3.0,0.0,,,,,,,,,,,2.75,2.6,3.15,2017-06-04
243,Wisła Kraków,Bruk-Bet T.,A,1,2,37,50,50,8.0,21.0,4,10,4,11,,,,,7,6,0.0,3.0,,,8.0,3.0,12.0,13.0,,,1.0,0.0,,,,,,,,,,,1.58,5.55,3.75,2017-06-04
1,Legia Warszawa,Lechia Gdańsk,D,0,0,37,57,43,17.0,4.0,2,1,15,3,,,,,1,2,6.0,1.0,,,1.0,2.0,14.0,12.0,0.0,1.0,2.0,3.0,,,,,,,,,,,1.69,4.6,3.75,2017-06-04
0,Jagiellonia Białystok,Lech Poznań,D,2,2,37,61,39,12.0,8.0,5,3,7,5,,,,,8,3,2.0,1.0,,,1.0,3.0,9.0,12.0,0.0,1.0,3.0,5.0,,,,,,,,,,,2.6,2.7,3.1,2017-06-04
